Elapsed Time,Iteration,Total Iterations,D/latent_real,D/latent_fake,D/latent_reg,D/ref_real,D/ref_fake,D/ref_reg,G/latent_adv,G/latent_dom,G/latent_cyc,G/latent_id,G/latent_sty,G/latent_ds,G/ref_adv,G/ref_dom,G/ref_cyc,G/ref_id,G/ref_sty,G/ref_ds,G/lambda_ds,G/lambda_dom,G/lambda_trts
0:34:41,125900,500000,0.094134,0.104693,0.019033,0.079206,0.087144,0.016021,0.177237,0.000059,0.028636,0.022186,0.035005,0.018494,0.203275,0.080702,0.024914,0.019641,0.163815,0.039320,1.000000,0.100000,0.000000
0:35:13,126000,500000,0.098385,0.119729,0.010813,0.099641,0.098366,0.010060,0.190683,0.002773,0.026997,0.020605,0.026642,0.030313,0.194352,0.188667,0.023150,0.017791,0.205239,0.032925,1.000000,0.100000,0.000000
0:35:56,126100,500000,0.105836,0.097625,0.015084,0.099287,0.097075,0.016157,0.194612,0.118362,0.026436,0.019861,0.022244,0.054277,0.204944,0.000042,0.026135,0.018587,0.167325,0.044324,1.000000,0.100000,0.000000
0:36:28,126200,500000,0.119914,0.106814,0.015116,0.106292,0.087787,0.015892,0.158792,0.001270,0.026446,0.019051,0.020487,0.024060,0.178969,0.000532,0.021743,0.016649,0.173031,0.033724,1.000000,0.100000,0.000000
0:36:59,126300,500000,0.089994,0.128667,0.016674,0.098060,0.096725,0.017189,0.174976,0.000030,0.025823,0.020197,0.020450,0.018244,0.186995,0.003687,0.022925,0.018395,0.155103,0.045859,1.000000,0.100000,0.000000
0:37:31,126400,500000,0.101050,0.110137,0.013090,0.097300,0.087687,0.013349,0.211715,0.000312,0.022240,0.017287,0.024841,0.043248,0.226111,0.000037,0.021812,0.015425,0.174379,0.039524,1.000000,0.100000,0.000000
0:38:03,126500,500000,0.130398,0.105654,0.020621,0.090430,0.116098,0.017311,0.169097,0.000031,0.019471,0.015128,0.023585,0.018020,0.175390,0.000364,0.017850,0.013962,0.144634,0.024559,1.000000,0.100000,0.000000
0:38:35,126600,500000,0.107727,0.097521,0.017080,0.086891,0.101273,0.017003,0.169471,0.000563,0.032782,0.025345,0.026620,0.023887,0.161734,0.000477,0.028654,0.021966,0.173826,0.035728,1.000000,0.100000,0.000000
0:39:07,126700,500000,0.083657,0.131002,0.020968,0.093289,0.078620,0.020658,0.147307,0.001213,0.026777,0.020073,0.024042,0.018313,0.177705,0.025878,0.028596,0.019818,0.192985,0.039475,1.000000,0.100000,0.000000
0:39:39,126800,500000,0.094645,0.090785,0.024480,0.062806,0.085941,0.021618,0.188077,0.000394,0.032849,0.025756,0.020410,0.024164,0.200088,0.000139,0.030305,0.023378,0.120459,0.038533,1.000000,0.100000,0.000000
0:40:31,126900,500000,0.107884,0.143573,0.020010,0.109610,0.106169,0.018991,0.161671,0.000003,0.027825,0.022043,0.019239,0.015304,0.162247,0.000620,0.025081,0.019895,0.133050,0.035070,1.000000,0.100000,0.000000
0:41:05,127000,500000,0.073791,0.146301,0.017540,0.099590,0.092663,0.017443,0.145603,0.000001,0.021776,0.017734,0.023589,0.026850,0.170582,0.000008,0.020541,0.016392,0.146984,0.042031,1.000000,0.100000,0.000000
0:41:47,127100,500000,0.104625,0.126356,0.016402,0.105697,0.100981,0.015289,0.157019,0.629720,0.036624,0.028754,0.021693,0.050580,0.167467,0.048552,0.032562,0.024688,0.158934,0.050696,1.000000,0.100000,0.000000
0:42:18,127200,500000,0.085407,0.122659,0.023189,0.108652,0.085836,0.020751,0.156717,1.255182,0.026925,0.021462,0.020495,0.027486,0.165499,0.003489,0.027327,0.019880,0.204000,0.045049,1.000000,0.100000,0.000000
0:42:50,127300,500000,0.108353,0.079429,0.017119,0.086654,0.064885,0.013608,0.182680,0.001158,0.027159,0.020431,0.020505,0.032956,0.221878,0.015229,0.024210,0.017714,0.143162,0.041849,1.000000,0.100000,0.000000
0:43:23,127400,500000,0.109281,0.103509,0.020025,0.109087,0.070404,0.019417,0.196256,0.100132,0.033788,0.024361,0.042247,0.034087,0.216815,0.037768,0.030422,0.021957,0.195753,0.055878,1.000000,0.100000,0.000000
0:43:55,127500,500000,0.076094,0.171451,0.021291,0.079239,0.104789,0.020123,0.157056,0.087967,0.026949,0.021588,0.025229,0.030517,0.175229,0.001398,0.026142,0.019436,0.184235,0.054949,1.000000,0.100000,0.000000
0:44:26,127600,500000,0.111181,0.092787,0.020878,0.080439,0.109631,0.020942,0.180414,0.000001,0.027387,0.020156,0.019041,0.042556,0.191135,0.003061,0.027371,0.019125,0.161071,0.037469,1.000000,0.100000,0.000000
0:44:58,127700,500000,0.120286,0.125461,0.019931,0.113039,0.058050,0.020543,0.220655,0.000006,0.020074,0.014856,0.025829,0.032401,0.236492,0.039398,0.020446,0.013599,0.170756,0.074347,1.000000,0.100000,0.000000
0:45:30,127800,500000,0.102582,0.075615,0.016246,0.083853,0.076285,0.016953,0.225014,0.000940,0.025496,0.019648,0.025647,0.046556,0.224637,0.001212,0.023588,0.017897,0.163925,0.051373,1.000000,0.100000,0.000000
0:46:26,127900,500000,0.091832,0.127287,0.018424,0.103452,0.083529,0.019729,0.161170,0.005211,0.024386,0.018099,0.021196,0.041277,0.185223,0.005217,0.022079,0.016155,0.149862,0.048066,1.000000,0.100000,0.000000
0:46:59,128000,500000,0.113995,0.098307,0.024335,0.103237,0.082775,0.023458,0.185856,0.000004,0.026706,0.019033,0.025152,0.030409,0.202464,0.001226,0.024392,0.016781,0.174045,0.056663,1.000000,0.100000,0.000000
0:47:39,128100,500000,0.095468,0.106481,0.023475,0.087027,0.101001,0.019721,0.176846,0.000621,0.027383,0.019953,0.019708,0.029467,0.173929,0.451899,0.026561,0.017985,0.154706,0.039626,1.000000,0.100000,0.000000
0:48:11,128200,500000,0.091905,0.095550,0.017716,0.084770,0.075415,0.017025,0.195553,0.000154,0.025354,0.019575,0.026850,0.031170,0.221261,0.002542,0.024518,0.017906,0.179224,0.049665,1.000000,0.100000,0.000000
0:48:44,128300,500000,0.103555,0.102392,0.025221,0.056189,0.117514,0.022665,0.176515,0.003138,0.027178,0.019740,0.028105,0.040288,0.189601,0.035185,0.026363,0.018345,0.144331,0.047029,1.000000,0.100000,0.000000
